1.124999904632568359e+01 6.000000000000000000e+00 8.684210777282714844e+00 6.000000000000000000e+00 9.600030899047851562e+00 1.350965976715087891e+01 7.659538269042968750e+00 7.794047832489013672e+00 1.063948345184326172e+01 7.863615989685058594e+00
1.124999904632568359e+01 7.500000000000000000e+00 1.026315784454345703e+01 5.111111164093017578e+00 8.714274406433105469e+00 1.454980087280273438e+01 5.843546390533447266e+00 7.632093429565429688e+00 1.187485885620117188e+01 5.622150421142578125e+00
1.124999904632568359e+01 7.500000000000000000e+00 1.421052646636962891e+01 9.666666984558105469e+00 9.024660110473632812e+00 1.381504249572753906e+01 1.200244331359863281e+01 6.991785049438476562e+00 1.389840126037597656e+01 5.698264122009277344e+00
1.124999904632568359e+01 7.500000000000000000e+00 8.684210777282714844e+00 7.111111164093017578e+00 1.049494457244873047e+01 1.244377613067626953e+01 4.807401657104492188e+00 7.381719589233398438e+00 7.093714237213134766e+00 7.628691196441650391e+00
7.499999523162841797e+00 7.500000000000000000e+00 1.026315784454345703e+01 5.666666507720947266e+00 8.674715042114257812e+00 1.423102569580078125e+01 5.377630233764648438e+00 8.085749626159667969e+00 1.179737186431884766e+01 4.966788291931152344e+00
1.124999904632568359e+01 7.500000000000000000e+00 7.105263233184814453e+00 6.444444656372070312e+00 9.733874320983886719e+00 1.204587459564208984e+01 3.901363134384155273e+00 7.752824783325195312e+00 6.804303646087646484e+00 7.388590812683105469e+00
0.000000000000000000e+00 7.500000000000000000e+00 2.368421077728271484e+00 3.888888835906982422e+00 6.336678981781005859e+00 7.794223308563232422e+00 3.408121347427368164e+00 2.145115137100219727e+00 5.250285625457763672e+00 7.646646976470947266e+00
7.499999523162841797e+00 9.000000000000000000e+00 6.315789699554443359e+00 5.777777671813964844e+00 5.575929641723632812e+00 1.188290691375732422e+01 6.714262485504150391e+00 4.311398983001708984e+00 8.509919166564941406e+00 3.103477954864501953e+00
7.499999523162841797e+00 7.500000000000000000e+00 3.947368383407592773e+00 2.333333253860473633e+00 7.224219799041748047e+00 8.572770118713378906e+00 2.682283639907836914e+00 2.318982362747192383e+00 5.817199230194091797e+00 8.329008102416992188e+00
1.499999904632568359e+01 7.500000000000000000e+00 7.894736766815185547e+00 5.333333492279052734e+00 1.179020690917968750e+01 1.051453876495361328e+01 4.145012378692626953e+00 4.445468902587890625e+00 6.115624904632568359e+00 1.153643417358398438e+01
1.124999904632568359e+01 7.500000000000000000e+00 5.526315689086914062e+00 3.000000000000000000e+00 8.617290496826171875e+00 9.025224685668945312e+00 2.974306344985961914e+00 2.225238323211669922e+00 5.798915863037109375e+00 8.242035865783691406e+00
1.124999904632568359e+01 7.500000000000000000e+00 4.736842155456542969e+00 3.555555582046508789e+00 7.469350337982177734e+00 1.340088272094726562e+01 1.446916341781616211e+00 7.216242313385009766e+00 6.456527233123779297e+00 7.384744167327880859e+00
3.749999761581420898e+00 3.000000000000000000e+00 5.526315689086914062e+00 6.111111164093017578e+00 4.839985847473144531e+00 5.282363891601562500e+00 5.561029911041259766e+00 5.982785224914550781e+00 3.551075696945190430e+00 4.117046833038330078e+00
7.499999523162841797e+00 7.500000000000000000e+00 4.736842155456542969e+00 5.333333492279052734e+00 9.328959465026855469e+00 1.047622489929199219e+01 3.649913787841796875e+00 4.685382843017578125e+00 6.376494407653808594e+00 5.911940574645996094e+00
1.124999904632568359e+01 7.500000000000000000e+00 1.578947424888610840e+00 2.333333253860473633e+00 1.243281650543212891e+01 1.008695125579833984e+01 2.574513256549835205e-01 4.432485103607177734e+00 5.969326972961425781e+00 9.211258888244628906e+00
3.749999761581420898e+00 3.000000000000000000e+00 2.368421077728271484e+00 3.111111164093017578e+00 9.366996765136718750e+00 6.946519374847412109e+00 5.238835215568542480e-01 8.301736831665039062e+00 5.395792007446289062e+00 6.301011085510253906e+00
1.499999904632568359e+01 7.500000000000000000e+00 6.315789699554443359e+00 5.111111164093017578e+00 1.095594882965087891e+01 1.040572643280029297e+01 2.388908863067626953e+00 4.755381584167480469e+00 6.013262748718261719e+00 7.619915485382080078e+00
7.499999523162841797e+00 7.500000000000000000e+00 2.368421077728271484e+00 2.777777671813964844e+00 7.099176883697509766e+00 1.189517498016357422e+01 6.606609821319580078e-01 6.376948356628417969e+00 6.365677833557128906e+00 5.950184822082519531e+00
1.124999904632568359e+01 7.500000000000000000e+00 1.105263137817382812e+01 7.000000000000000000e+00 9.472783088684082031e+00 8.462150573730468750e+00 1.001075553894042969e+01 2.727312326431274414e+00 5.088904380798339844e+00 7.712785243988037109e+00
7.499999523162841797e+00 7.500000000000000000e+00 6.315789699554443359e+00 5.444444656372070312e+00 8.661030769348144531e+00 8.216403961181640625e+00 4.165650844573974609e+00 2.520030975341796875e+00 5.629735946655273438e+00 7.711908817291259766e+00
1.124999904632568359e+01 7.500000000000000000e+00 6.315789699554443359e+00 3.333333253860473633e+00 9.376692771911621094e+00 8.781379699707031250e+00 4.023777484893798828e+00 2.072061538696289062e+00 5.644395351409912109e+00 8.073267936706542969e+00
1.124999904632568359e+01 3.000000000000000000e+00 6.315789699554443359e+00 5.333333492279052734e+00 9.937559127807617188e+00 6.683108806610107422e+00 4.018359184265136719e+00 4.812396526336669922e+00 5.020396709442138672e+00 5.735809803009033203e+00
1.499999904632568359e+01 3.000000000000000000e+00 6.315789699554443359e+00 5.111111164093017578e+00 1.385693931579589844e+01 6.022570133209228516e+00 4.436544895172119141e+00 4.608610153198242188e+00 4.241548538208007812e+00 1.266226863861083984e+01
7.499999523162841797e+00 7.500000000000000000e+00 3.947368383407592773e+00 2.666666746139526367e+00 5.081442832946777344e+00 9.250166893005371094e+00 2.608726024627685547e+00 2.935420513153076172e+00 5.795309543609619141e+00 6.480533123016357422e+00
7.499999523162841797e+00 9.000000000000000000e+00 3.947368383407592773e+00 2.777777671813964844e+00 8.520116806030273438e+00 9.284517288208007812e+00 2.188439607620239258e+00 1.897901296615600586e+00 5.803223133087158203e+00 7.957375049591064453e+00
7.499999523162841797e+00 7.500000000000000000e+00 3.157894849777221680e+00 2.666666746139526367e+00 6.355121612548828125e+00 1.045980358123779297e+01 1.368512034416198730e+00 3.747903108596801758e+00 6.401389122009277344e+00 6.968627929687500000e+00
1.499999904632568359e+01 7.500000000000000000e+00 6.315789699554443359e+00 4.444444656372070312e+00 1.348772239685058594e+01 8.752080917358398438e+00 3.932528257369995117e+00 2.218244075775146484e+00 5.713999748229980469e+00 9.523751258850097656e+00
7.499999523162841797e+00 7.500000000000000000e+00 4.736842155456542969e+00 2.666666746139526367e+00 8.568210601806640625e+00 1.024633884429931641e+01 2.694258213043212891e+00 2.070519924163818359e+00 7.064350605010986328e+00 8.110923767089843750e+00
7.499999523162841797e+00 9.000000000000000000e+00 7.894736766815185547e+00 5.444444656372070312e+00 9.401572227478027344e+00 1.047188663482666016e+01 5.058088302612304688e+00 1.980024337768554688e+00 7.346758365631103516e+00 8.210756301879882812e+00
7.499999523162841797e+00 7.500000000000000000e+00 6.315789699554443359e+00 4.333333492279052734e+00 7.967866897583007812e+00 8.809997558593750000e+00 3.595825195312500000e+00 2.969553470611572266e+00 5.613855361938476562e+00 7.245243072509765625e+00
7.499999523162841797e+00 3.000000000000000000e+00 5.526315689086914062e+00 3.888888835906982422e+00 8.568210601806640625e+00 7.947480678558349609e+00 3.162491083145141602e+00 4.892367839813232422e+00 5.494608402252197266e+00 4.664346694946289062e+00
3.749999761581420898e+00 7.500000000000000000e+00 3.157894849777221680e+00 3.777777671813964844e+00 7.822020530700683594e+00 8.411285400390625000e+00 2.339750528335571289e+00 2.916108608245849609e+00 5.788496017456054688e+00 7.767616271972656250e+00
0.000000000000000000e+00 7.500000000000000000e+00 6.315789699554443359e+00 6.777777671813964844e+00 7.482874393463134766e+00 1.036894416809082031e+01 5.515169620513916016e+00 4.933764457702636719e+00 4.195331573486328125e+00 6.137333393096923828e+00
1.124999904632568359e+01 7.500000000000000000e+00 6.315789699554443359e+00 4.333333492279052734e+00 9.807818412780761719e+00 7.697991847991943359e+00 3.011024951934814453e+00 2.491694211959838867e+00 5.118299484252929688e+00 8.435023307800292969e+00
1.124999904632568359e+01 7.500000000000000000e+00 8.684210777282714844e+00 9.000000000000000000e+00 1.179418468475341797e+01 1.254339408874511719e+01 6.635271072387695312e+00 7.096810817718505859e+00 8.021940231323242188e+00 7.893122196197509766e+00
1.499999904632568359e+01 7.500000000000000000e+00 7.894736766815185547e+00 6.777777671813964844e+00 1.063565826416015625e+01 1.168695640563964844e+01 4.253243446350097656e+00 5.396657943725585938e+00 6.643066883087158203e+00 5.664531707763671875e+00
1.499999904632568359e+01 7.500000000000000000e+00 1.026315784454345703e+01 6.111111164093017578e+00 9.090419769287109375e+00 1.365696048736572266e+01 9.092487335205078125e+00 8.321170806884765625e+00 1.021964836120605469e+01 1.028820705413818359e+01
1.124999904632568359e+01 7.500000000000000000e+00 5.526315689086914062e+00 2.666666746139526367e+00 7.318408012390136719e+00 8.040529251098632812e+00 3.250216245651245117e+00 2.935420513153076172e+00 5.523652553558349609e+00 7.622828960418701172e+00
1.124999904632568359e+01 7.500000000000000000e+00 9.473684310913085938e+00 8.111110687255859375e+00 1.133717155456542969e+01 1.239392948150634766e+01 8.559032440185546875e+00 7.386204242706298828e+00 8.828383445739746094e+00 6.493891239166259766e+00
1.499999904632568359e+01 7.500000000000000000e+00 7.105263233184814453e+00 5.666666507720947266e+00 1.303069686889648438e+01 1.097082710266113281e+01 4.506759166717529297e+00 5.270414352416992188e+00 6.631909847259521484e+00 1.320516300201416016e+01
1.124999904632568359e+01 7.500000000000000000e+00 8.684210777282714844e+00 8.444444656372070312e+00 8.652737617492675781e+00 1.221377754211425781e+01 6.211761951446533203e+00 7.375244140625000000e+00 7.805229187011718750e+00 6.545186519622802734e+00
1.124999904632568359e+01 7.500000000000000000e+00 6.315789699554443359e+00 3.555555582046508789e+00 8.066679000854492188e+00 8.973452568054199219e+00 3.509187936782836914e+00 2.262720108032226562e+00 5.824948787689208984e+00 7.871703147888183594e+00
1.124999904632568359e+01 7.500000000000000000e+00 8.684210777282714844e+00 6.777777671813964844e+00 6.505734443664550781e+00 1.410842037200927734e+01 6.005662441253662109e+00 7.496612548828125000e+00 8.453943252563476562e+00 4.104396820068359375e+00
1.124999904632568359e+01 7.500000000000000000e+00 4.736842155456542969e+00 3.666666746139526367e+00 7.314002037048339844e+00 1.353101348876953125e+01 1.452310323715209961e+00 8.389749526977539062e+00 6.336132049560546875e+00 6.773963451385498047e+00
3.749999761581420898e+00 7.500000000000000000e+00 8.684210777282714844e+00 7.666666507720947266e+00 8.186099052429199219e+00 1.221138954162597656e+01 1.110510063171386719e+01 7.087231159210205078e+00 9.517096519470214844e+00 6.788222312927246094e+00
1.499999904632568359e+01 1.500000000000000000e+00 6.315789699554443359e+00 6.111111164093017578e+00 1.187854385375976562e+01 5.214826583862304688e+00 2.945417881011962891e+00 6.368370056152343750e+00 4.530091762542724609e+00 1.017147827148437500e+01
7.499999523162841797e+00 7.500000000000000000e+00 9.473684310913085938e+00 8.777777671813964844e+00 9.821975708007812500e+00 1.271876525878906250e+01 8.254096031188964844e+00 6.914153575897216797e+00 8.813302040100097656e+00 6.451822757720947266e+00
1.124999904632568359e+01 7.500000000000000000e+00 7.105263233184814453e+00 5.555555343627929688e+00 8.240665435791015625e+00 1.024633884429931641e+01 4.434992790222167969e+00 5.340834617614746094e+00 6.606539726257324219e+00 4.362946510314941406e+00
1.124999904632568359e+01 7.500000000000000000e+00 4.736842155456542969e+00 3.444444417953491211e+00 9.198545455932617188e+00 1.263715076446533203e+01 6.201070547103881836e-01 7.820799350738525391e+00 6.451993942260742188e+00 6.846732139587402344e+00
1.124999904632568359e+01 7.500000000000000000e+00 3.157894849777221680e+00 2.333333253860473633e+00 8.836546897888183594e+00 1.032603263854980469e+01 3.292982280254364014e-01 5.401174068450927734e+00 6.015459537506103516e+00 7.472516059875488281e+00
1.124999904632568359e+01 7.500000000000000000e+00 6.315789699554443359e+00 4.000000000000000000e+00 1.190536403656005859e+01 1.099346733093261719e+01 2.005725383758544922e+00 6.806506633758544922e+00 5.912210464477539062e+00 1.025164222717285156e+01
1.124999904632568359e+01 1.500000000000000000e+00 3.157894849777221680e+00 3.333333253860473633e+00 1.360054683685302734e+01 5.968659400939941406e+00 9.068908095359802246e-01 9.453781127929687500e+00 5.571707248687744141e+00 9.172872543334960938e+00
1.124999904632568359e+01 7.500000000000000000e+00 8.684210777282714844e+00 8.444444656372070312e+00 8.817566871643066406e+00 1.164097881317138672e+01 6.915262699127197266e+00 6.457925319671630859e+00 7.329142570495605469e+00 6.630156040191650391e+00
1.124999904632568359e+01 7.500000000000000000e+00 5.526315689086914062e+00 5.555555343627929688e+00 9.071351051330566406e+00 1.046771049499511719e+01 2.638820648193359375e+00 5.490323543548583984e+00 6.412286281585693359e+00 5.742995738983154297e+00
1.124999904632568359e+01 7.500000000000000000e+00 7.894736766815185547e+00 6.000000000000000000e+00 6.597669124603271484e+00 1.017763710021972656e+01 5.672393798828125000e+00 6.414906024932861328e+00 6.711767673492431641e+00 2.874014139175415039e+00
1.124999904632568359e+01 7.500000000000000000e+00 2.368421077728271484e+00 3.111111164093017578e+00 1.085045814514160156e+01 1.242546463012695312e+01 1.496810019016265869e-01 7.659613132476806641e+00 6.020505428314208984e+00 8.353693962097167969e+00
7.499999523162841797e+00 7.500000000000000000e+00 1.184210586547851562e+01 9.777777671813964844e+00 9.032778739929199219e+00 1.228199386596679688e+01 1.237796878814697266e+01 6.676486492156982422e+00 1.100877285003662109e+01 5.668115615844726562e+00
1.499999904632568359e+01 7.500000000000000000e+00 1.184210586547851562e+01 7.888888835906982422e+00 9.304061889648437500e+00 8.041478157043457031e+00 1.090476036071777344e+01 2.896281719207763672e+00 4.551845550537109375e+00 7.915907382965087891e+00
0.000000000000000000e+00 6.000000000000000000e+00 7.894736766815185547e+00 8.444444656372070312e+00 4.334864139556884766e+00 1.266205501556396484e+01 1.231874656677246094e+01 6.568003654479980469e+00 9.727766990661621094e+00 1.132187366485595703e+00
1.499999904632568359e+01 6.000000000000000000e+00 7.105263233184814453e+00 4.888888835906982422e+00 1.157158470153808594e+01 7.257822990417480469e+00 3.766972064971923828e+00 3.546966552734375000e+00 5.070563793182373047e+00 9.064753532409667969e+00
1.124999904632568359e+01 6.000000000000000000e+00 9.473684310913085938e+00 8.333333015441894531e+00 1.079774761199951172e+01 1.125512027740478516e+01 1.120333957672119141e+01 6.093784332275390625e+00 8.483154296875000000e+00 8.437813758850097656e+00
1.499999904632568359e+01 7.500000000000000000e+00 7.894736766815185547e+00 4.111111164093017578e+00 1.107748222351074219e+01 7.379307270050048828e+00 4.727729320526123047e+00 2.273161172866821289e+00 5.143064498901367188e+00 8.980438232421875000e+00
1.499999904632568359e+01 6.000000000000000000e+00 9.473684310913085938e+00 7.333333492279052734e+00 8.738663673400878906e+00 1.337716484069824219e+01 5.965857505798339844e+00 7.317584037780761719e+00 8.445584297180175781e+00 6.273795604705810547e+00
1.499999904632568359e+01 0.000000000000000000e+00 7.894736766815185547e+00 6.111111164093017578e+00 9.903882980346679688e+00 4.539455890655517578e+00 4.498041152954101562e+00 7.661945343017578125e+00 4.164269924163818359e+00 3.118637561798095703e+00
7.499999523162841797e+00 0.000000000000000000e+00 8.684210777282714844e+00 1.033333301544189453e+01 1.106569862365722656e+01 8.069138526916503906e+00 1.071530818939208984e+01 8.337200164794921875e+00 5.978935241699218750e+00 1.217247676849365234e+01
7.499999523162841797e+00 0.000000000000000000e+00 6.315789699554443359e+00 5.666666507720947266e+00 1.128201007843017578e+01 3.327472448348999023e+00 4.650997161865234375e+00 8.059063911437988281e+00 3.727398872375488281e+00 1.438416385650634766e+01
1.124999904632568359e+01 6.000000000000000000e+00 1.026315784454345703e+01 8.555555343627929688e+00 7.859116554260253906e+00 1.169755172729492188e+01 8.101253509521484375e+00 7.021453857421875000e+00 7.311344623565673828e+00 3.607221126556396484e+00
1.124999904632568359e+01 6.000000000000000000e+00 4.736842155456542969e+00 3.555555582046508789e+00 6.455017566680908203e+00 7.921937465667724609e+00 2.345002412796020508e+00 3.180038928985595703e+00 5.644933700561523438e+00 6.641386032104492188e+00
1.124999904632568359e+01 6.000000000000000000e+00 7.105263233184814453e+00 7.222222328186035156e+00 1.047421836853027344e+01 1.163231658935546875e+01 4.668312072753906250e+00 7.030119895935058594e+00 6.704528808593750000e+00 7.761953830718994141e+00
1.499999904632568359e+01 6.000000000000000000e+00 4.736842155456542969e+00 3.555555582046508789e+00 1.279459476470947266e+01 6.815080165863037109e+00 2.694258213043212891e+00 2.527723312377929688e+00 5.167436122894287109e+00 9.077176094055175781e+00
1.124999904632568359e+01 6.000000000000000000e+00 1.026315784454345703e+01 5.888888835906982422e+00 9.896184921264648438e+00 1.500000095367431641e+01 5.567082881927490234e+00 1.073745918273925781e+01 1.198504543304443359e+01 6.879164218902587891e+00
1.124999904632568359e+01 6.000000000000000000e+00 4.736842155456542969e+00 3.777777671813964844e+00 8.848485946655273438e+00 9.564747810363769531e+00 9.059640169143676758e-01 3.727211713790893555e+00 6.055869102478027344e+00 8.075483322143554688e+00
1.499999904632568359e+01 6.000000000000000000e+00 1.105263137817382812e+01 7.333333492279052734e+00 9.989310264587402344e+00 1.243791675567626953e+01 9.241732597351074219e+00 7.181296825408935547e+00 1.065414714813232422e+01 7.475378036499023438e+00
1.124999904632568359e+01 6.000000000000000000e+00 7.894736766815185547e+00 5.555555343627929688e+00 9.773144721984863281e+00 7.368508815765380859e+00 4.429449081420898438e+00 3.057729721069335938e+00 5.464918613433837891e+00 8.701189994812011719e+00
1.124999904632568359e+01 6.000000000000000000e+00 1.105263137817382812e+01 6.111111164093017578e+00 8.966697692871093750e+00 1.342058086395263672e+01 6.294213294982910156e+00 7.562439441680908203e+00 1.220770072937011719e+01 5.794605731964111328e+00
1.124999904632568359e+01 6.000000000000000000e+00 6.315789699554443359e+00 3.444444417953491211e+00 1.085045814514160156e+01 9.392477035522460938e+00 2.724194288253784180e+00 2.537042140960693359e+00 6.987070083618164062e+00 8.763335227966308594e+00
7.499999523162841797e+00 6.000000000000000000e+00 1.421052646636962891e+01 1.011111068725585938e+01 7.802335739135742188e+00 1.345506095886230469e+01 1.422599792480468750e+01 7.106807708740234375e+00 1.500000000000000000e+01 3.852903366088867188e+00
1.499999904632568359e+01 6.000000000000000000e+00 9.473684310913085938e+00 6.222222328186035156e+00 1.071165466308593750e+01 8.818491935729980469e+00 5.458367347717285156e+00 2.446183919906616211e+00 6.875138282775878906e+00 8.541521072387695312e+00
7.499999523162841797e+00 6.000000000000000000e+00 8.684210777282714844e+00 7.777777671813964844e+00 1.037527561187744141e+01 1.100019836425781250e+01 6.181421279907226562e+00 7.943486213684082031e+00 6.391423225402832031e+00 7.529139518737792969e+00
1.124999904632568359e+01 6.000000000000000000e+00 6.315789699554443359e+00 5.000000000000000000e+00 1.106574535369873047e+01 7.644093990325927734e+00 3.124972820281982422e+00 3.609369277954101562e+00 5.789144992828369141e+00 8.803639411926269531e+00
7.499999523162841797e+00 6.000000000000000000e+00 1.026315784454345703e+01 6.111111164093017578e+00 7.850011348724365234e+00 1.328550720214843750e+01 6.169901847839355469e+00 8.122159957885742188e+00 1.191983699798583984e+01 4.012749195098876953e+00
1.124999904632568359e+01 0.000000000000000000e+00 7.105263233184814453e+00 4.111111164093017578e+00 7.986051559448242188e+00 7.573682308197021484e+00 3.825992584228515625e+00 5.387570858001708984e+00 5.449477195739746094e+00 3.724332809448242188e+00
1.499999904632568359e+01 6.000000000000000000e+00 8.684210777282714844e+00 7.444444656372070312e+00 1.089688873291015625e+01 1.077950096130371094e+01 4.570541381835937500e+00 8.217110633850097656e+00 6.386416435241699219e+00 8.554873466491699219e+00
1.124999904632568359e+01 6.000000000000000000e+00 5.526315689086914062e+00 4.222222328186035156e+00 9.639469146728515625e+00 7.305259704589843750e+00 2.394896030426025391e+00 3.809057712554931641e+00 5.377526283264160156e+00 7.849839687347412109e+00
7.499999523162841797e+00 3.000000000000000000e+00 3.157894849777221680e+00 2.888888835906982422e+00 6.534934997558593750e+00 8.652463912963867188e+00 1.247341752052307129e+00 7.509784221649169922e+00 5.978114128112792969e+00 7.050828933715820312e+00
1.124999904632568359e+01 3.000000000000000000e+00 2.368421077728271484e+00 2.888888835906982422e+00 1.150977420806884766e+01 9.250166893005371094e+00 3.991493582725524902e-01 6.849314689636230469e+00 6.011065959930419922e+00 7.204668521881103516e+00
1.124999904632568359e+01 1.500000000000000000e+00 1.578947424888610840e+00 3.777777671813964844e+00 9.231085777282714844e+00 9.302597045898437500e+00 1.654369086027145386e-01 1.050571632385253906e+01 6.013956546783447266e+00 7.852350234985351562e+00
1.124999904632568359e+01 1.500000000000000000e+00 2.368421077728271484e+00 2.222222328186035156e+00 1.134494495391845703e+01 8.004952430725097656e+00 1.496810019016265869e-01 1.345401096343994141e+01 5.925253868103027344e+00 7.699279785156250000e+00
7.499999523162841797e+00 1.500000000000000000e+00 2.368421077728271484e+00 5.222222328186035156e+00 9.415475845336914062e+00 9.504093170166015625e+00 5.400255918502807617e-01 9.022101402282714844e+00 6.042564392089843750e+00 9.149372100830078125e+00
1.124999904632568359e+01 1.500000000000000000e+00 3.157894849777221680e+00 4.222222328186035156e+00 1.162108707427978516e+01 8.918109893798828125e+00 5.488303303718566895e-01 9.610008239746093750e+00 5.944377899169921875e+00 6.898352622985839844e+00
1.124999904632568359e+01 7.500000000000000000e+00 1.578947424888610840e+00 1.111111119389533997e-01 9.092282295227050781e+00 2.675432682037353516e+00 8.980860561132431030e-02 4.109589099884033203e+00 5.879258632659912109e+00 8.119357109069824219e+00
1.124999904632568359e+01 4.500000000000000000e+00 2.368421077728271484e+00 5.555555820465087891e-01 9.312053680419921875e+00 1.170106291770935059e+00 2.660995721817016602e-01 6.523157119750976562e+00 5.753247737884521484e+00 8.062511444091796875e+00
1.124999904632568359e+01 3.000000000000000000e+00 5.526315689086914062e+00 2.555555582046508789e+00 9.646944999694824219e+00 1.032012939453125000e+01 1.862697005271911621e+00 8.289845466613769531e+00 5.496955394744873047e+00 8.628312110900878906e+00
1.124999904632568359e+01 4.500000000000000000e+00 2.368421077728271484e+00 1.000000000000000000e+00 9.785408973693847656e+00 6.414908409118652344e+00 1.842227727174758911e-01 5.701489925384521484e+00 5.971988677978515625e+00 8.143850326538085938e+00
1.124999904632568359e+01 7.500000000000000000e+00 1.578947424888610840e+00 6.666666865348815918e-01 1.216909027099609375e+01 7.656291961669921875e+00 1.496810019016265869e-01 3.816046714782714844e+00 5.972622394561767578e+00 9.003038406372070312e+00
1.124999904632568359e+01 3.000000000000000000e+00 3.157894849777221680e+00 2.666666746139526367e+00 7.511065006256103516e+00 9.250166893005371094e+00 8.339370489120483398e-01 7.181296825408935547e+00 6.011065959930419922e+00 8.063647270202636719e+00
